,state_code,county_code,derived_msa-md,census_tract,action_taken,loan_amount,total_loan_costs
19756,MA,25025,14454,25025070600,1,545000.0,2750.0
19757,MA,25025,14454,25025000701,1,545000.0,3099.2
19758,MA,25025,14454,25025101001,1,545000.0,14608.27
19759,MA,25025,14454,25025070800,1,545000.0,
19760,MA,25025,14454,25025100500,1,545000.0,5490.3
19761,MA,25025,14454,25025070900,1,545000.0,3915.36
19762,MA,25025,14454,25025020200,1,545000.0,4152.38
19763,MA,25025,14454,25025140105,1,545000.0,
19764,MA,25025,14454,25025040600,1,545000.0,3115.49
19765,MA,25025,14454,25025071101,1,545000.0,3799.49
19766,MA,25025,14454,25025020200,1,545000.0,5373.12
19767,MA,25025,14454,25025180301,1,545000.0,
19768,MA,25025,14454,25025170200,1,545000.0,
19769,MA,25025,14454,25025060101,1,545000.0,4558.0
19770,MA,25025,14454,25025130100,1,545000.0,4358.0
19771,MA,25025,14454,25025130300,1,545000.0,3248.25
19772,MA,25025,14454,25025130100,1,545000.0,5460.2
19773,MA,25025,14454,25025060800,1,545000.0,3515.25
19774,MA,25025,14454,25025040300,1,545000.0,2297.0
19775,MA,25025,14454,25025070700,1,545000.0,
19776,MA,25025,14454,25025110501,1,545000.0,5837.25
19777,MA,25025,14454,25025080401,1,545000.0,3145.85
19778,MA,25025,14454,25025061200,1,545000.0,16.46
19779,MA,25025,14454,25025070101,1,545000.0,4665.96
19780,MA,25025,14454,25025981300,1,545000.0,3253.24
19781,MA,25025,14454,25025020302,1,545000.0,17.12
19782,MA,25025,14454,25025120600,1,545000.0,4845.65
19783,MA,25025,14454,25025020101,1,545000.0,6426.28
19784,MA,25025,14454,25025060501,1,545000.0,5688.04
19785,MA,25025,14454,25025060400,1,545000.0,4069.11
19786,MA,25025,14454,25025051101,1,545000.0,3000.0
19787,MA,25025,14454,25025061200,1,545000.0,3637.0
19788,MA,25025,14454,25025060101,1,545000.0,2446.98
19789,MA,25025,14454,25025110601,1,545000.0,3700.5
19790,MA,25025,14454,25025130200,1,545000.0,12574.5
19791,MA,25025,14454,25025070800,1,545000.0,3808.7
19792,MA,25025,14454,25025130300,1,545000.0,1982.42
19793,MA,25025,14454,25025070800,1,545000.0,3942.75
19794,MA,25025,14454,25025000502,1,545000.0,3948.19
19795,MA,25025,14454,25025051200,1,545000.0,3372.42
19796,MA,25025,14454,25025130402,1,545000.0,4377.95
19797,MA,25025,14454,25025060301,1,545000.0,3335.0
19798,MA,25025,14454,25025060501,1,545000.0,3173.0
19799,MA,25025,14454,25025180301,1,545000.0,3110.5
19800,MA,25025,14454,25025060800,1,545000.0,5181.32
19801,MA,25025,14454,25025070300,1,545000.0,4225.5
19802,MA,25025,14454,25025081400,1,545000.0,5867.84
19803,MA,25025,14454,25025180500,1,545000.0,6575.41
19804,MA,25025,14454,25025120400,1,545000.0,4501.0
19805,MA,25025,14454,25025000100,1,545000.0,4045.0
19806,MA,25025,14454,25025061000,1,545000.0,3613.0
19807,MA,25025,14454,25025100700,1,545000.0,3476.45
19808,MA,25025,14454,25025060101,1,545000.0,3647.95
19809,MA,25025,14454,25025130300,1,545000.0,2845.45
19810,MA,25025,14454,25025180500,1,545000.0,3165.95
19811,MA,25025,14454,25025100700,1,545000.0,2851.85
19812,MA,25025,14454,25025110403,1,545000.0,5598.71
19813,MA,25025,14454,25025060800,1,545000.0,4589.41
19814,MA,25025,14454,25025070300,1,545000.0,3459.41
19815,MA,25025,14454,25025070900,1,545000.0,5536.59
19816,MA,25025,14454,25025110403,1,545000.0,2778.0
19817,MA,25025,14454,25025140102,1,545000.0,5105.85
19818,MA,25025,14454,25025000100,1,545000.0,4146.75
19819,MA,25025,14454,25025050101,1,545000.0,1004.61
19820,MA,25025,14454,25025120600,1,545000.0,3040.75
19821,MA,25025,14454,25025140300,1,545000.0,24900.0
19822,MA,25025,14454,25025140300,1,545000.0,3931.0
19823,MA,25025,14454,25025110502,1,545000.0,3671.0
19824,MA,25025,14454,25025040600,1,545000.0,3617.0
19825,MA,25025,14454,25025140102,1,545000.0,13672.76
19826,MA,25025,14454,25025020101,1,545000.0,4345.75
19827,MA,25025,14454,25025000402,1,545000.0,3612.95
19828,MA,25025,14454,25025010801,1,545000.0,
19829,MA,25025,14454,25025000202,1,545000.0,3670.25
19830,MA,25025,14454,25025020200,1,545000.0,4325.75
19831,MA,25025,14454,25025110601,1,545000.0,4393.25
19832,MA,25025,14454,25025070800,1,545000.0,
19833,MA,25025,14454,25025061200,1,545000.0,12529.91
19834,MA,25025,14454,25025070300,1,545000.0,4787.0
19835,MA,25025,14454,25025061200,1,545000.0,5351.61
19836,MA,25025,14454,25025100900,1,545000.0,10862.2
19837,MA,25025,14454,25025100601,1,545000.0,0.0
19838,MA,25025,14454,25025180301,1,545000.0,2687.37
19839,MA,25025,14454,25025060301,1,545000.0,4078.5
19840,MA,25025,14454,25025120600,1,545000.0,3296.0
19841,MA,25025,14454,25025060800,1,545000.0,2372.0
19842,MA,25025,14454,25025070101,1,545000.0,3580.0
19843,MA,25025,14454,25025180500,1,545000.0,4809.2
19844,MA,25025,14454,25025030300,1,545000.0,4205.33
19845,MA,25025,14454,25025100603,1,545000.0,2740.2
19846,MA,25025,14454,25025110103,1,545000.0,3988.8
19847,MA,25025,14454,25025101002,1,545000.0,5749.39
19848,MA,25025,14454,25025060101,1,545000.0,2877.5
19849,MA,25025,14454,25025140400,1,545000.0,13280.0
19850,MA,25025,14454,25025130100,1,545000.0,
19851,MA,25025,14454,25025110403,1,545000.0,18187.0
19852,MA,25025,14454,25025091500,1,545000.0,
19853,MA,25025,14454,25025140102,1,545000.0,26472.52
19854,MA,25025,14454,25025082000,1,545000.0,2946.07
19855,MA,25025,14454,25025180500,1,545000.0,3516.78
19856,MA,25025,14454,25025100400,1,545000.0,3289.34
19857,MA,25025,14454,25025170200,1,545000.0,12767.9
19858,MA,25025,14454,25025170200,1,545000.0,3567.0
19859,MA,25025,14454,25025160502,1,545000.0,3474.0
19860,MA,25025,14454,25025180200,1,545000.0,3563.7
19861,MA,25025,14454,25025092200,1,545000.0,14834.05
19862,MA,25025,14454,25025170300,1,545000.0,6390.25
19863,MA,25025,14454,25025051000,1,545000.0,10652.6
19864,MA,25025,14454,25025170400,1,545000.0,4369.0
19865,MA,25025,14454,25025100800,1,545000.0,4801.93
19866,MA,25025,14454,25025101001,1,545000.0,3769.75
19867,MA,25025,14454,25025170502,1,545000.0,5294.5
19868,MA,25025,14454,25025180200,1,545000.0,7733.15
19869,MA,25025,14454,25025091600,1,545000.0,
19870,MA,25025,14454,25025092300,1,545000.0,11247.75
19871,MA,25025,14454,25025092400,1,545000.0,18958.86
19872,MA,25025,14454,25025050200,1,545000.0,20304.94
19873,MA,25025,14454,25025160602,1,545000.0,14512.9
19874,MA,25025,14454,25025110301,1,545000.0,4573.0
19875,MA,25025,14454,25025170300,1,545000.0,4128.0
19876,MA,25025,14454,25025170200,1,545000.0,4879.75
19877,MA,25025,14454,25025091500,1,545000.0,3679.0
19878,MA,25025,14454,25025091400,1,545000.0,3428.95
19879,MA,25025,14454,25025180500,1,545000.0,16751.9
19880,MA,25025,14454,25025110403,1,545000.0,
19881,MA,25025,14454,25025110403,1,545000.0,
19882,MA,25025,14454,25025140202,1,545000.0,3514.0
19883,MA,25025,14454,25025180500,1,545000.0,4543.0
19884,MA,25025,14454,25025000504,1,545000.0,4069.46
19885,MA,25025,14454,25025000402,1,545000.0,2946.4
19886,MA,25025,14454,25025092300,1,545000.0,14148.95
19887,MA,25025,14454,25025101002,1,545000.0,14094.19
19888,MA,25025,14454,25025170400,1,545000.0,22839.75
19889,MA,25025,14454,25025100800,1,545000.0,5806.25
19890,MA,25025,14454,25025120400,1,545000.0,17457.0
19891,MA,25025,14454,25025061000,1,545000.0,
19892,MA,25025,14454,25025000802,1,545000.0,
19893,MA,25025,14454,25025140105,1,545000.0,3628.25
19894,MA,25025,14454,25025160502,1,545000.0,13745.12
19895,MA,25025,14454,25025140400,1,545000.0,3983.15
19896,MA,25025,14454,25025170200,1,545000.0,4285.1
19897,MA,25025,14454,25025170502,1,545000.0,2396.4
19898,MA,25025,14454,25025101101,1,545000.0,3932.46
19899,MA,25025,14454,25025170702,1,545000.0,13394.38
19900,MA,25025,14454,25025000601,1,545000.0,
19901,MA,25025,14454,25025091800,1,545000.0,10804.96
19902,MA,25025,14454,25025081001,1,545000.0,2722.0
19903,MA,25025,14454,25025060101,1,545000.0,5486.0
19904,MA,25025,14454,25025092400,1,545000.0,
19905,MA,25025,14454,25025091700,1,545000.0,
19906,MA,25025,14454,25025091700,1,545000.0,3048.7
19907,MA,25025,14454,25025050200,1,545000.0,3550.5
19908,MA,25025,14454,25025040100,1,545000.0,3618.0
19909,MA,25025,14454,25025050200,1,545000.0,
19910,MA,25025,14454,25025160101,1,545000.0,99.0
19911,MA,25025,14454,25025160101,1,545000.0,2634.5
19912,MA,25025,14454,25025120104,1,545000.0,9944.22
19913,MA,25025,14454,25025160501,1,545000.0,Exempt
19914,MA,25025,14454,25025160101,1,545000.0,Exempt
19915,MA,25025,14454,25025160200,1,545000.0,2484.0
19916,MA,25025,14454,25025000100,1,545000.0,3428.55
19917,MA,25025,14454,25025091600,1,545000.0,4320.5
19918,MA,25025,14454,25025050200,1,545000.0,4943.0
19919,MA,25025,14454,25025050600,1,545000.0,
19920,MA,25025,14454,25025091300,1,545000.0,3492.45
19921,MA,25025,14454,25025092400,1,545000.0,11714.23
19922,MA,25025,14454,25025081800,1,545000.0,6250.68
19923,MA,25025,14454,25025060800,1,545000.0,
19924,MA,25025,14454,25025140300,1,545000.0,
19925,MA,25025,14454,25025060200,1,545000.0,
19926,MA,25025,14454,25025060200,1,545000.0,
19927,MA,25025,14454,25025051200,1,545000.0,0.0
19928,MA,25025,14454,25025092300,1,545000.0,16866.75
19929,MA,25025,14454,25025092101,1,545000.0,2354.2
19930,MA,25025,14454,25025081500,1,545000.0,7427.43
19931,MA,25025,14454,25025101102,1,545000.0,
19932,MA,25025,14454,25025110103,1,545000.0,
19933,MA,25025,14454,25025100800,1,545000.0,
19934,MA,25025,14454,25025160501,1,545000.0,3550.5
19935,MA,25025,14454,25025120201,1,5465000.0,
19936,MA,25025,14454,25025140102,1,55000.0,
19937,MA,25025,14454,25025140202,1,55000.0,
19938,MA,25025,14454,25025110301,1,55000.0,0.0
19939,MA,25025,14454,25025180101,1,55000.0,
19940,MA,25025,14454,25025130200,1,55000.0,0.0
19941,MA,25025,14454,25025060501,1,55000.0,
19942,MA,25025,14454,25025030300,1,55000.0,
19943,MA,25025,14454,25025130100,1,55000.0,0.0
19944,MA,25025,14454,25025140202,1,55000.0,0.0
19945,MA,25025,14454,25025140400,1,55000.0,Exempt
19946,MA,25025,14454,25025140400,1,55000.0,Exempt
19947,MA,25025,14454,25025100700,1,55000.0,Exempt
19948,MA,25025,14454,25025060301,1,55000.0,Exempt
19949,MA,25025,14454,25025100601,1,55000.0,Exempt
19950,MA,25025,14454,25025070700,1,55000.0,
19951,MA,25025,14454,25025170601,1,55000.0,
19952,MA,25025,14454,25025110601,1,55000.0,
19953,MA,25025,14454,25025060400,1,55000.0,
19954,MA,25025,14454,25025030400,1,55000.0,
19955,MA,25025,14454,25025050101,1,55000.0,
19956,MA,25025,14454,25025100601,1,55000.0,Exempt
19957,MA,25025,14454,25025140400,1,55000.0,3420.5
19958,MA,25025,14454,25025120104,1,55000.0,
19959,MA,25025,14454,25025100500,1,55000.0,
19960,MA,25025,14454,25025070300,1,55000.0,
19961,MA,25025,14454,25025101001,1,55000.0,1405.6
19962,MA,25025,14454,25025110501,1,55000.0,250.0
19963,MA,25025,14454,25025140201,1,55000.0,
19964,MA,25025,14454,25025180101,1,55000.0,
19965,MA,25025,14454,25025000202,1,55000.0,
19966,MA,25025,14454,25025101001,1,55000.0,
19967,MA,25025,14454,25025180200,1,55000.0,
19968,MA,25025,14454,25025140202,1,55000.0,
19969,MA,25025,14454,25025010701,1,55000.0,
19970,MA,25025,14454,25025140107,1,55000.0,
19971,MA,25025,14454,25025080401,1,55000.0,207.43
19972,MA,25025,14454,25025081400,1,55000.0,
19973,MA,25025,14454,25025040300,1,55000.0,
19974,MA,25025,14454,25025060501,1,55000.0,
19975,MA,25025,14454,25025140400,1,55000.0,
19976,MA,25025,14454,25025170800,1,55000.0,
19977,MA,25025,14454,25025090600,1,55000.0,
19978,MA,25025,14454,25025110601,1,55000.0,
19979,MA,25025,14454,25025140107,1,55000.0,
19980,MA,25025,14454,25025110601,1,55000.0,
19981,MA,25025,14454,25025180200,1,55000.0,99.0
19982,MA,25025,14454,25025130100,1,55000.0,
19983,MA,25025,14454,25025140201,1,55000.0,
19984,MA,25025,14454,25025051000,1,55000.0,
19985,MA,25025,14454,25025180101,1,55000.0,
19986,MA,25025,14454,25025160300,1,55000.0,
19987,MA,25025,14454,25025130300,1,55000.0,
19988,MA,25025,14454,25025050901,1,55000.0,
19989,MA,25025,14454,25025130200,1,55000.0,
19990,MA,25025,14454,25025091700,1,55000.0,
19991,MA,25025,14454,25025130300,1,55000.0,
19992,MA,25025,14454,25025130402,1,55000.0,
19993,MA,25025,14454,25025071201,1,55000.0,
19994,MA,25025,14454,25025110403,1,55000.0,
19995,MA,25025,14454,25025140105,1,55000.0,
19996,MA,25025,14454,25025110201,1,55000.0,
19997,MA,25025,14454,25025091200,1,55000.0,
19998,MA,25025,14454,25025091100,1,55000.0,
19999,MA,25025,14454,25025100900,1,55000.0,
20000,MA,25025,14454,25025040600,1,55000.0,
20001,MA,25025,14454,25025040801,1,55000.0,
20002,MA,25025,14454,25025160502,1,55000.0,
20003,MA,25025,14454,25025000301,1,55000.0,
20004,MA,25025,14454,25025170800,1,55000.0,
20005,MA,25025,14454,25025180101,1,55000.0,
20006,MA,25025,14454,25025170502,1,55000.0,
20007,MA,25025,14454,25025110601,1,55000.0,
20008,MA,25025,14454,25025110103,1,55000.0,
20009,MA,25025,14454,25025130402,1,55000.0,
20010,MA,25025,14454,25025060400,1,55000.0,
20011,MA,25025,14454,25025050901,1,55000.0,
20012,MA,25025,14454,25025101001,1,55000.0,
20013,MA,25025,14454,25025140400,1,55000.0,
20014,MA,25025,14454,25025160501,1,55000.0,
20015,MA,25025,14454,25025130300,1,55000.0,
20016,MA,25025,14454,25025090700,1,55000.0,
20017,MA,25025,14454,25025070101,1,55000.0,
20018,MA,25025,14454,25025120301,1,55000.0,
20019,MA,25025,14454,25025120105,1,55000.0,
20020,MA,25025,14454,25025140400,1,55000.0,
20021,MA,25025,14454,25025040600,1,55000.0,
20022,MA,25025,14454,25025140300,1,55000.0,
20023,MA,25025,14454,25025060501,1,55000.0,
20024,MA,25025,14454,25025000201,1,55000.0,
20025,MA,25025,14454,25025140202,1,55000.0,
20026,MA,25025,14454,25025020101,1,55000.0,
20027,MA,25025,14454,25025030300,1,55000.0,
20028,MA,25025,14454,25025100300,1,55000.0,
20029,MA,25025,14454,25025160300,1,55000.0,
20030,MA,25025,14454,25025070500,1,55000.0,
20031,MA,25025,14454,25025140400,1,55000.0,
20032,MA,25025,14454,25025140107,1,55000.0,
20033,MA,25025,14454,25025130100,1,55000.0,0.0
20034,MA,25025,14454,25025140105,1,55000.0,
20035,MA,25025,14454,25025130200,1,55000.0,
20036,MA,25025,14454,25025160602,1,55000.0,
20037,MA,25025,14454,25025160501,1,55000.0,
20038,MA,25025,14454,25025100200,1,55000.0,
20039,MA,25025,14454,25025120104,1,55000.0,
20040,MA,25025,14454,25025100400,1,55000.0,
20041,MA,25025,14454,25025060200,1,55000.0,
20042,MA,25025,14454,25025090200,1,55000.0,
20043,MA,25025,14454,25025170300,1,55000.0,
20044,MA,25025,14454,25025160602,1,55000.0,
20045,MA,25025,14454,25025101001,1,55000.0,
20046,MA,25025,14454,25025060400,1,55000.0,
20047,MA,25025,14454,25025081200,1,55000.0,
20048,MA,25025,14454,25025170100,1,55000.0,
20049,MA,25025,14454,25025120301,1,55000.0,
20050,MA,25025,14454,25025092300,1,55000.0,
20051,MA,25025,14454,25025092000,1,55000.0,
20052,MA,25025,14454,25025091800,1,55000.0,
20053,MA,25025,14454,25025091900,1,55000.0,
20054,MA,25025,14454,25025060301,1,55000.0,
20055,MA,25025,14454,25025090400,1,55000.0,
20056,MA,25025,14454,25025050200,1,55000.0,
20057,MA,25025,14454,25025060800,1,5505000.0,
20058,MA,25025,14454,25025091001,1,5505000.0,
20059,MA,25025,14454,25025010104,1,5515000.0,Exempt
20060,MA,25025,14454,25025140201,1,555000.0,2623.45
20061,MA,25025,14454,25025040401,1,555000.0,4430.7
20062,MA,25025,14454,25025140201,1,555000.0,13739.97
20063,MA,25025,14454,25025170601,1,555000.0,4134.35
20064,MA,25025,14454,25025060800,1,555000.0,2796.7
20065,MA,25025,14454,25025090700,1,555000.0,4378.25
20066,MA,25025,14454,25025080500,1,555000.0,
20067,MA,25025,14454,25025070500,1,555000.0,2525.0
20068,MA,25025,14454,25025080601,1,555000.0,3688.0
20069,MA,25025,14454,25025051200,1,555000.0,3162.15
20070,MA,25025,14454,25025180101,1,555000.0,Exempt
20071,MA,25025,14454,25025070300,1,555000.0,3545.94
20072,MA,25025,14454,25025040600,1,555000.0,4963.49
20073,MA,25025,14454,25025170300,1,555000.0,12683.16
20074,MA,25025,14454,25025000302,1,555000.0,
20075,MA,25025,14454,25025170200,1,555000.0,12259.65
20076,MA,25025,14454,25025180301,1,555000.0,4057.5
20077,MA,25025,14454,25025180301,1,555000.0,13468.99
20078,MA,25025,14454,25025170100,1,555000.0,13428.9
20079,MA,25025,14454,25025060800,1,555000.0,4757.5
20080,MA,25025,14454,25025110607,1,555000.0,4812.0
20081,MA,25025,14454,25025120201,1,555000.0,295.0
20082,MA,25025,14454,25025010403,1,555000.0,
20083,MA,25025,14454,25025140202,1,555000.0,7829.5
20084,MA,25025,14454,25025000802,1,555000.0,13389.15
20085,MA,25025,14454,25025120105,1,555000.0,2895.0
20086,MA,25025,14454,25025160300,1,555000.0,4155.0
20087,MA,25025,14454,25025060600,1,555000.0,4071.0
20088,MA,25025,14454,25025070600,1,555000.0,4174.5
20089,MA,25025,14454,25025130300,1,555000.0,6408.42
20090,MA,25025,14454,25025170100,1,555000.0,4696.5
20091,MA,25025,14454,25025000201,1,555000.0,2907.25
20092,MA,25025,14454,25025010405,1,555000.0,3021.5
20093,MA,25025,14454,25025010104,1,555000.0,8152.9
20094,MA,25025,14454,25025010801,1,555000.0,2942.5
20095,MA,25025,14454,25025140400,1,555000.0,8747.18
20096,MA,25025,14454,25025170501,1,555000.0,14435.43
20097,MA,25025,14454,25025010802,1,555000.0,839.0
20098,MA,25025,14454,25025092101,1,555000.0,2790.84
20099,MA,25025,14454,25025040100,1,555000.0,Exempt
20100,MA,25025,14454,25025060200,1,555000.0,5822.99
20101,MA,25025,14454,25025130404,1,555000.0,Exempt
20102,MA,25025,14454,25025100601,1,555000.0,Exempt
20103,MA,25025,14454,25025100603,1,555000.0,Exempt
20104,MA,25025,14454,25025130402,1,555000.0,Exempt
20105,MA,25025,14454,25025061200,1,555000.0,3468.8
20106,MA,25025,14454,25025140102,1,555000.0,10012.5
20107,MA,25025,14454,25025051000,1,555000.0,3452.0
20108,MA,25025,14454,25025110401,1,555000.0,
20109,MA,25025,14454,25025981300,1,555000.0,5652.01
20110,MA,25025,14454,25025090700,1,555000.0,4004.2
20111,MA,25025,14454,25025080500,1,555000.0,
20112,MA,25025,14454,25025981300,1,555000.0,4493.16
20113,MA,25025,14454,25025071101,1,555000.0,3488.16
20114,MA,25025,14454,25025020200,1,555000.0,3104.0
20115,MA,25025,14454,25025110501,1,555000.0,4314.3
20116,MA,25025,14454,25025110601,1,555000.0,4602.57
20117,MA,25025,14454,25025120201,1,555000.0,4689.78
20118,MA,25025,14454,25025100603,1,555000.0,25.0
20119,MA,25025,14454,25025081400,1,555000.0,2324.0
20120,MA,25025,14454,25025050300,1,555000.0,4526.5
20121,MA,25025,14454,25025051200,1,555000.0,4279.0
20122,MA,25025,14454,25025091001,1,555000.0,2813.4
20123,MA,25025,14454,25025060600,1,555000.0,3915.25
20124,MA,25025,14454,25025092200,1,555000.0,13998.4
20125,MA,25025,14454,25025010104,1,555000.0,3665.0
20126,MA,25025,14454,25025130404,1,555000.0,9356.75
20127,MA,25025,14454,25025060600,1,555000.0,4408.5
20128,MA,25025,14454,25025010104,1,555000.0,2687.5
20129,MA,25025,14454,25025071101,1,555000.0,4123.0
20130,MA,25025,14454,25025071201,1,555000.0,3741.0
20131,MA,25025,14454,25025091001,1,555000.0,3633.5
20132,MA,25025,14454,25025010702,1,555000.0,3312.6
20133,MA,25025,14454,25025060400,1,555000.0,
20134,MA,25025,14454,25025100400,1,555000.0,3812.8
20135,MA,25025,14454,25025060600,1,555000.0,4439.25
20136,MA,25025,14454,25025000401,1,555000.0,4363.0
20137,MA,25025,14454,25025040401,1,555000.0,3890.25
20138,MA,25025,14454,25025090700,1,555000.0,
20139,MA,25025,14454,25025120104,1,555000.0,4688.25
20140,MA,25025,14454,25025081400,1,555000.0,4916.25
20141,MA,25025,14454,25025060301,1,555000.0,4880.56
20142,MA,25025,14454,25025130402,1,555000.0,5088.25
20143,MA,25025,14454,25025110502,1,555000.0,2120.25
20144,MA,25025,14454,25025060400,1,555000.0,4728.25
20145,MA,25025,14454,25025000301,1,555000.0,4094.25
20146,MA,25025,14454,25025100800,1,555000.0,4044.25
20147,MA,25025,14454,25025060800,1,555000.0,4519.25
20148,MA,25025,14454,25025120301,1,555000.0,3774.49
20149,MA,25025,14454,25025030300,1,555000.0,4487.25
20150,MA,25025,14454,25025050700,1,555000.0,4422.0
20151,MA,25025,14454,25025000601,1,555000.0,5711.0
20152,MA,25025,14454,25025050101,1,555000.0,4304.0
20153,MA,25025,14454,25025081100,1,555000.0,6088.0
20154,MA,25025,14454,25025060501,1,555000.0,2955.5
20155,MA,25025,14454,25025040300,1,555000.0,2833.5
20156,MA,25025,14454,25025061200,1,555000.0,3140.5
20157,MA,25025,14454,25025070800,1,555000.0,2564.0
20158,MA,25025,14454,25025120105,1,555000.0,3043.0
20159,MA,25025,14454,25025100800,1,555000.0,2923.0
20160,MA,25025,14454,25025120105,1,555000.0,2815.0
20161,MA,25025,14454,25025110601,1,555000.0,2921.0
20162,MA,25025,14454,25025060400,1,555000.0,3128.0
20163,MA,25025,14454,25025070500,1,555000.0,2817.0
20164,MA,25025,14454,25025100700,1,555000.0,3577.75
20165,MA,25025,14454,25025110403,1,555000.0,2960.5
20166,MA,25025,14454,25025120400,1,555000.0,2968.0
20167,MA,25025,14454,25025100603,1,555000.0,2721.0
20168,MA,25025,14454,25025100500,1,555000.0,4131.0
20169,MA,25025,14454,25025100601,1,555000.0,2477.5
20170,MA,25025,14454,25025130406,1,555000.0,3246.0
20171,MA,25025,14454,25025050400,1,555000.0,4335.5
20172,MA,25025,14454,25025071201,1,555000.0,4496.0
20173,MA,25025,14454,25025051200,1,555000.0,5404.0
20174,MA,25025,14454,25025120201,1,555000.0,4702.5
20175,MA,25025,14454,25025061200,1,555000.0,6625.25
20176,MA,25025,14454,25025051200,1,555000.0,4525.5
20177,MA,25025,14454,25025060400,1,555000.0,6676.29
20178,MA,25025,14454,25025140107,1,555000.0,4523.5
20179,MA,25025,14454,25025040401,1,555000.0,4578.96
20180,MA,25025,14454,25025040100,1,555000.0,4242.0
20181,MA,25025,14454,25025092200,1,555000.0,3625.96
20182,MA,25025,14454,25025120500,1,555000.0,3303.0
20183,MA,25025,14454,25025060101,1,555000.0,4048.0
20184,MA,25025,14454,25025180400,1,555000.0,4323.0
20185,MA,25025,14454,25025050101,1,555000.0,4317.75
20186,MA,25025,14454,25025090700,1,555000.0,5449.0
20187,MA,25025,14454,25025000601,1,555000.0,2816.5
20188,MA,25025,14454,25025070101,1,555000.0,
20189,MA,25025,14454,25025120201,1,555000.0,4368.0
20190,MA,25025,14454,25025050400,1,555000.0,4265.0
20191,MA,25025,14454,25025070101,1,555000.0,
20192,MA,25025,14454,25025000802,1,555000.0,3306.75
20193,MA,25025,14454,25025180200,1,555000.0,9485.0
20194,MA,25025,14454,25025050200,1,555000.0,0.0
20195,MA,25025,14454,25025010702,1,555000.0,
20196,MA,25025,14454,25025061200,1,555000.0,661.4
20197,MA,25025,14454,25025051200,1,555000.0,0.0
20198,MA,25025,14454,25025070500,1,555000.0,4077.7
20199,MA,25025,14454,25025101002,1,555000.0,0.0
20200,MA,25025,14454,25025070700,1,555000.0,0.0
20201,MA,25025,14454,25025100900,1,555000.0,0.0
20202,MA,25025,14454,25025050300,1,555000.0,0.0
20203,MA,25025,14454,25025120400,1,555000.0,274.4
20204,MA,25025,14454,25025120103,1,555000.0,0.0
20205,MA,25025,14454,25025130402,1,555000.0,21224.0
20206,MA,25025,14454,25025060600,1,555000.0,4961.75
20207,MA,25025,14454,25025130200,1,555000.0,3031.0
20208,MA,25025,14454,25025061000,1,555000.0,2227.75
20209,MA,25025,14454,25025100800,1,555000.0,2314.49
20210,MA,25025,14454,25025130200,1,555000.0,10570.99
20211,MA,25025,14454,25025180101,1,555000.0,6432.03
20212,MA,25025,14454,25025140202,1,555000.0,9468.18
20213,MA,25025,14454,25025050300,1,555000.0,2521.99
20214,MA,25025,14454,25025020302,1,555000.0,
20215,MA,25025,14454,25025040801,1,555000.0,5002.84
20216,MA,25025,14454,25025040600,1,555000.0,1833.44
20217,MA,25025,14454,25025070101,1,555000.0,2770.5
20218,MA,25025,14454,25025050200,1,555000.0,1298.03
20219,MA,25025,14454,25025030300,1,555000.0,3245.0
20220,MA,25025,14454,25025010404,1,555000.0,
20221,MA,25025,14454,25025020302,1,555000.0,3234.0
20222,MA,25025,14454,25025010408,1,555000.0,3584.55
20223,MA,25025,14454,25025120700,1,555000.0,4387.1
20224,MA,25025,14454,25025010104,1,555000.0,
20225,MA,25025,14454,25025040300,1,555000.0,3174.5
20226,MA,25025,14454,25025081400,1,555000.0,4952.65
20227,MA,25025,14454,25025020200,1,555000.0,3855.65
20228,MA,25025,14454,25025060400,1,555000.0,3369.8
20229,MA,25025,14454,25025050600,1,555000.0,7471.21
20230,MA,25025,14454,25025120301,1,555000.0,4451.0
20231,MA,25025,14454,25025010801,1,555000.0,2784.64
20232,MA,25025,14454,25025070500,1,555000.0,3932.69
20233,MA,25025,14454,25025070700,1,555000.0,4446.99
20234,MA,25025,14454,25025070600,1,555000.0,3050.98
20235,MA,25025,14454,25025040100,1,555000.0,
20236,MA,25025,14454,25025130200,1,555000.0,
20237,MA,25025,14454,25025110301,1,555000.0,4441.0
20238,MA,25025,14454,25025140105,1,555000.0,6498.87
20239,MA,25025,14454,25025140102,1,555000.0,2967.5
20240,MA,25025,14454,25025060200,1,555000.0,4463.62
20241,MA,25025,14454,25025070500,1,555000.0,0.0
20242,MA,25025,14454,25025020302,1,555000.0,2423.08
20243,MA,25025,14454,25025040401,1,555000.0,3145.0
20244,MA,25025,14454,25025071101,1,555000.0,4606.83
20245,MA,25025,14454,25025130402,1,555000.0,2686.5
20246,MA,25025,14454,25025140102,1,555000.0,15387.0
20247,MA,25025,14454,25025081001,1,555000.0,3748.0
20248,MA,25025,14454,25025070101,1,555000.0,3558.0
20249,MA,25025,14454,25025180500,1,555000.0,6046.83
20250,MA,25025,14454,25025070800,1,555000.0,3915.5
20251,MA,25025,14454,25025000401,1,555000.0,4110.95
20252,MA,25025,14454,25025120105,1,555000.0,4211.91
20253,MA,25025,14454,25025110607,1,555000.0,3070.75
20254,MA,25025,14454,25025051200,1,555000.0,0.0
20255,MA,25025,14454,25025120400,1,555000.0,3065.75
20256,MA,25025,14454,25025050300,1,555000.0,0.0
20257,MA,25025,14454,25025070500,1,555000.0,3365.75
